Player Name,Galaxy,Blaster,Rebel,ManaReaver,Demolitionist,Cybernetic,Infiltrator,StarGuardian,Paragon,Sniper,Set3_Celestial,MechPilot,Set3_Sorcerer,Astro,Chrono,Battlecast,Set3_Brawler,SpacePirate,DarkStar,Vanguard,Starship,Mercenary,Protector,Set3_Mystic,Set3_Blademaster,DamageToPlayer,Top4,Win,Placement
UrNick88,Normal,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,158,True,True,1
UrNick88,Treasure Trove,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,111,True,False,3
UrNick88,Little Legends,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,135,True,False,2
UrNick88,Binary Star,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,98,True,False,3
Horrorage,Galactic Armory,None,None,Tier 0,None,Tier 0,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 1,None,None,Tier 0,Tier 2,Tier 3,None,None,Tier 0,Tier 1,None,128,True,True,1
Horrorage,Little Legend,None,None,Tier 0,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 1,None,Tier 1,None,120,True,False,4
Horrorage,Treasure Trove,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 3,None,Tier 0,None,None,Tier 0,Tier 1,None,None,None,Tier 1,18,False,False,7
Horrorage,Manatee's Delight,None,None,Tier 1,None,Tier 0,None,None,None,Tier 1,Tier 1,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 2,139,True,False,2
Horrorage,Little Legend,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,None,None,None,None,None,None,Tier 1,None,85,False,False,5
Horrorage,Normal,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 1,Tier 0,None,74,False,False,5
Horrorage,Trade Sector,Tier 1,None,None,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,Tier 0,Tier 0,Tier 2,Tier 1,None,None,None,None,None,None,Tier 1,None,59,False,False,6
Horrorage,Normal,None,None,Tier 1,None,Tier 0,None,None,None,Tier 1,Tier 1,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,151,True,False,2
Horrorage,Trade Sector,Tier 0,Tier 2,None,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,None,None,None,114,True,False,4
Horrorage,SuperDense,None,None,None,None,None,Tier 0,Tier 0,None,Tier 1,Tier 0,None,None,Tier 0,None,Tier 0,None,Tier 0,Tier 3,Tier 1,None,None,Tier 0,Tier 2,None,82,False,False,5
Horrorage,Galactic Armory,None,None,None,None,None,Tier 0,None,None,Tier 1,Tier 1,None,Tier 0,None,None,None,None,None,Tier 3,Tier 0,None,None,Tier 0,Tier 1,None,124,True,False,3
Horrorage,Salvage World,None,Tier 0,None,Tier 1,Tier 0,Tier 2,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,None,None,136,True,False,4
Horrorage,Plunder Planet,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 3,Tier 0,None,None,None,None,None,Tier 0,Tier 0,None,57,False,False,5
Horrorage,Normal,Tier 1,None,Tier 0,None,None,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,None,Tier 1,None,Tier 0,None,None,Tier 2,None,None,86,True,False,4
Horrorage,Galactic Armory,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,102,False,False,6
Horrorage,Normal,None,None,None,None,Tier 0,None,None,None,Tier 2,Tier 0,None,None,Tier 1,None,None,Tier 0,Tier 0,Tier 0,Tier 1,None,None,None,None,None,107,False,False,5
Horrorage,SuperDense,Tier 0,Tier 0,None,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 0,None,None,None,None,Tier 1,None,Tier 0,Tier 1,Tier 1,None,None,None,85,False,False,6
Horrorage,Plunder Planet,Tier 0,None,Tier 0,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 0,None,Tier 1,None,None,Tier 0,None,None,None,Tier 1,None,None,None,135,True,False,2
Horrorage,Treasure Trove,None,None,None,Tier 1,None,Tier 1,Tier 1,None,None,None,Tier 1,Tier 2,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,None,None,68,False,False,5
Horrorage,Salvage World,Tier 0,None,None,None,None,None,None,None,Tier 1,Tier 0,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 0,99,True,False,3
Horrorage,Little Legend,Tier 1,None,None,None,Tier 0,None,None,None,Tier 0,None,None,None,Tier 0,Tier 3,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 0,171,True,False,2
Horrorage,Manatee's Delight,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,45,False,False,7
Horrorage,Treasure Trove,None,Tier 0,None,Tier 0,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,None,Tier 0,None,104,True,False,3
Horrorage,Little Legend,None,None,None,Tier 1,Tier 0,Tier 2,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,177,True,True,1
Horrorage,Treasure Trove,None,Tier 0,None,None,None,Tier 0,Tier 0,None,Tier 1,Tier 0,None,None,None,None,None,None,None,Tier 3,Tier 0,Tier 1,None,Tier 1,Tier 0,None,101,True,False,4
Horrorage,Manatee's Delight,Tier 0,None,None,None,None,None,None,None,Tier 1,Tier 0,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,85,False,False,5
Horrorage,Little Legend,None,None,None,None,None,Tier 1,Tier 0,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,None,None,Tier 1,None,None,None,Tier 2,None,None,103,True,False,3
Horrorage,SuperDense,Tier 0,None,Tier 0,None,None,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 3,None,Tier 0,None,None,None,None,None,None,None,Tier 1,65,False,False,6
Horrorage,Treasure Trove,None,Tier 0,Tier 0,None,None,Tier 0,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 3,None,None,None,None,Tier 0,Tier 1,None,None,None,Tier 1,148,True,False,2
Horrorage,Galactic Armory,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,84,False,False,5
Horrorage,Treasure Trove,None,None,Tier 0,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 0,None,77,False,False,6
Horrorage,Little Legend,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,96,True,False,4
Horrorage,Treasure Trove,None,None,Tier 0,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,Tier 0,Tier 1,None,210,True,True,1
Horrorage,Manatee's Delight,Tier 0,None,None,None,None,None,None,None,Tier 1,Tier 2,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,104,True,False,3
Horrorage,Salvage World,None,Tier 0,Tier 0,Tier 1,Tier 0,None,Tier 0,Tier 1,None,None,Tier 0,None,None,Tier 1,None,None,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 1,89,False,False,5
Horrorage,Plunder Planet,None,None,None,None,None,Tier 0,Tier 0,None,None,None,None,None,Tier 0,Tier 0,None,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,75,False,False,7
Horrorage,Little Legend,None,None,None,None,None,None,Tier 1,None,None,None,Tier 0,Tier 2,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 1,None,None,9,False,False,8
Horrorage,Normal,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 1,None,None,Tier 0,None,None,None,Tier 0,Tier 1,None,Tier 1,Tier 0,None,78,False,False,6
Horrorage,Trade Sector,Tier 0,None,None,None,None,None,None,None,Tier 1,Tier 0,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 0,73,False,False,5
Horrorage,Little Legend,None,None,None,None,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 1,None,None,Tier 1,None,None,Tier 0,None,None,None,Tier 1,Tier 1,None,144,True,True,1
Horrorage,Manatee's Delight,None,Tier 0,Tier 0,Tier 0,Tier 0,Tier 3,Tier 0,Tier 1,None,Tier 0,Tier 1,Tier 0,None,Tier 0,None,None,None,Tier 0,None,Tier 1,None,None,None,None,112,True,False,3
Horrorage,Manatee's Delight,None,Tier 0,None,None,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,Tier 0,None,Tier 1,Tier 0,None,Tier 0,None,None,None,Tier 2,None,None,121,True,False,3
Horrorage,Trade Sector,None,None,None,None,None,Tier 0,Tier 1,Tier 1,None,Tier 1,Tier 0,None,Tier 0,None,None,Tier 0,None,Tier 0,None,None,None,Tier 2,Tier 1,None,106,False,False,5
Horrorage,Salvage World,Tier 0,None,Tier 0,None,None,None,None,None,Tier 0,Tier 2,None,Tier 0,Tier 0,Tier 3,None,Tier 1,None,None,Tier 0,None,None,None,Tier 0,Tier 0,180,True,True,1
Horrorage,Manatee's Delight,None,Tier 0,None,None,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,Tier 1,Tier 1,None,192,True,True,1
Horrorage,Treasure Trove,None,Tier 0,None,Tier 0,None,Tier 2,None,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,None,Tier 0,None,None,None,None,None,None,61,False,False,6
Horrorage,Plunder Planet,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,None,None,None,Tier 1,Tier 1,None,191,True,False,2
Horrorage,Manatee's Delight,None,Tier 0,None,None,None,Tier 0,None,None,Tier 0,Tier 0,None,Tier 0,None,None,None,None,None,Tier 4,Tier 0,Tier 1,None,Tier 1,Tier 0,None,100,False,False,5
Horrorage,Little Legend,Tier 0,None,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 0,None,Tier 3,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 0,78,False,False,5
Horrorage,Treasure Trove,None,None,None,None,Tier 0,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 2,Tier 1,None,149,True,False,2
Horrorage,Plunder Planet,Tier 0,None,Tier 0,None,Tier 2,Tier 1,None,None,Tier 0,None,Tier 0,None,None,Tier 0,None,Tier 0,None,None,None,None,None,None,None,Tier 1,102,True,False,3
Horrorage,Little Legend,None,Tier 0,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,Tier 0,None,None,None,Tier 1,None,None,None,84,False,False,5
Horrorage,SuperDense,None,Tier 0,None,None,None,Tier 1,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,Tier 1,Tier 2,Tier 1,None,None,None,None,118,False,False,5
Horrorage,Normal,None,None,Tier 0,None,Tier 0,None,None,None,Tier 0,Tier 1,None,None,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 2,145,True,False,2
Horrorage,Treasure Trove,Tier 0,Tier 0,Tier 0,None,None,None,None,None,None,None,None,None,None,Tier 3,None,Tier 0,None,None,Tier 0,Tier 1,None,None,None,Tier 1,65,False,False,7
Horrorage,Normal,None,Tier 2,Tier 0,None,Tier 0,Tier 2,None,None,None,None,None,None,None,Tier 0,None,Tier 0,None,Tier 0,None,Tier 1,None,None,None,Tier 0,104,True,False,4
Horrorage,Normal,Tier 0,Tier 0,Tier 0,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 0,None,None,None,None,Tier 2,None,Tier 0,None,Tier 1,None,None,None,45,False,False,8
Horrorage,Trade Sector,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,None,None,None,Tier 1,Tier 0,None,44,False,False,7
Horrorage,Salvage World,Tier 0,Tier 0,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 4,Tier 0,Tier 0,None,None,Tier 0,Tier 0,None,Tier 0,None,Tier 1,144,True,True,1
Horrorage,Normal,None,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,None,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,None,None,None,54,False,False,7
Horrorage,Treasure Trove,None,Tier 0,Tier 0,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,None,Tier 0,None,None,Tier 1,Tier 1,Tier 1,None,None,86,True,False,3
Horrorage,Normal,Tier 0,None,Tier 0,None,None,None,None,None,Tier 1,Tier 0,None,Tier 0,None,Tier 4,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,156,True,False,2
Horrorage,Normal,Tier 0,None,Tier 0,Tier 1,Tier 0,Tier 1,None,None,None,Tier 0,Tier 1,Tier 1,None,Tier 0,Tier 0,None,Tier 1,None,None,None,Tier 1,None,None,None,147,True,False,3
Horrorage,Galactic Armory,None,Tier 0,Tier 0,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 0,None,Tier 1,None,None,Tier 1,None,Tier 1,None,Tier 1,None,None,None,179,True,False,3
Horrorage,Salvage World,None,Tier 0,None,Tier 1,Tier 0,Tier 2,None,None,None,None,Tier 1,Tier 0,None,None,None,None,Tier 0,Tier 0,None,None,Tier 1,None,None,None,73,False,False,5
Horrorage,Little Legend,None,Tier 0,Tier 0,Tier 1,None,Tier 2,None,None,None,None,Tier 1,Tier 0,None,None,None,None,Tier 0,Tier 0,None,None,None,None,None,None,94,True,False,4
Horrorage,Normal,None,Tier 0,None,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,None,None,None,None,None,33,False,False,7
Horrorage,Normal,None,Tier 0,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 1,None,Tier 0,None,None,None,Tier 1,None,None,None,99,True,False,4
Horrorage,Galactic Armory,None,None,Tier 0,None,None,None,None,None,Tier 1,Tier 2,None,None,None,Tier 2,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 0,144,True,False,3
Horrorage,Normal,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,None,Tier 1,Tier 0,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,None,58,False,False,6
Horrorage,SuperDense,None,Tier 0,Tier 0,Tier 0,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 0,Tier 0,Tier 1,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,None,None,None,166,True,False,2
Horrorage,Treasure Trove,None,Tier 0,None,Tier 1,Tier 0,Tier 1,None,None,None,Tier 0,Tier 1,Tier 0,None,None,None,None,Tier 1,None,Tier 0,Tier 1,Tier 1,None,None,None,176,True,False,2
Horrorage,Manatee's Delight,None,Tier 0,None,None,None,Tier 0,Tier 0,None,Tier 0,None,None,Tier 0,None,None,None,None,None,Tier 4,Tier 0,Tier 1,None,Tier 1,Tier 1,None,70,False,False,5
Horrorage,SuperDense,None,Tier 0,None,Tier 0,None,Tier 2,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,115,True,False,3
Horrorage,Trade Sector,Tier 0,Tier 1,None,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 1,Tier 0,None,Tier 1,Tier 1,None,None,None,183,True,False,2
Horrorage,Trade Sector,None,Tier 1,None,Tier 1,None,Tier 2,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,None,None,None,128,True,False,2
Horrorage,Galactic Armory,Tier 0,Tier 0,Tier 0,Tier 0,None,Tier 0,None,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,Tier 1,None,Tier 0,Tier 1,None,None,None,None,141,True,False,2
Horrorage,Manatee's Delight,None,None,None,None,Tier 0,None,None,None,None,Tier 1,None,None,Tier 0,Tier 0,Tier 0,Tier 2,None,Tier 0,None,None,None,Tier 2,None,None,42,False,False,7
Horrorage,Trade Sector,Tier 0,Tier 2,None,Tier 0,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 0,None,Tier 2,None,None,None,Tier 1,None,None,None,None,85,False,False,5
Horrorage,Trade Sector,Tier 1,Tier 0,None,Tier 1,Tier 0,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 1,Tier 2,Tier 2,Tier 0,None,None,None,Tier 1,None,None,None,181,True,False,2
Horrorage,Normal,None,Tier 1,None,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,None,None,None,None,None,Tier 1,None,None,None,Tier 2,129,True,False,3
Horrorage,Normal,Tier 0,None,Tier 0,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 2,None,Tier 0,None,Tier 1,None,None,None,112,True,False,3
Horrorage,Salvage World,None,None,None,Tier 0,None,Tier 0,Tier 0,None,Tier 0,Tier 3,Tier 1,Tier 0,None,None,None,None,None,None,None,None,None,Tier 2,Tier 0,None,81,False,False,6
Horrorage,Trade Sector,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 2,None,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,None,None,109,True,False,4
Horrorage,SuperDense,None,None,None,Tier 1,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 3,None,Tier 0,Tier 0,None,Tier 0,None,None,None,Tier 1,None,None,None,235,True,True,1
Horrorage,Salvage World,Tier 0,Tier 0,None,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 3,Tier 0,None,None,None,None,None,None,Tier 0,None,55,False,False,6
Horrorage,Trade Sector,Tier 1,Tier 1,None,None,None,Tier 1,Tier 0,None,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,None,None,None,Tier 1,None,48,False,False,7
Horrorage,Little Legend,None,Tier 0,None,Tier 1,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,None,None,None,67,False,False,6
Horrorage,Trade Sector,None,None,None,None,None,None,Tier 1,None,Tier 0,Tier 2,None,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,None,Tier 2,Tier 0,None,67,False,False,6
Horrorage,Galactic Armory,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,None,None,Tier 0,Tier 1,None,Tier 0,Tier 1,Tier 0,Tier 2,Tier 1,None,None,Tier 0,None,83,True,False,3
Horrorage,Salvage World,Tier 0,None,Tier 0,None,None,None,None,None,Tier 1,None,None,None,Tier 0,Tier 3,None,None,None,None,Tier 1,None,None,None,None,Tier 0,33,False,False,8
Horrorage,Normal,None,None,None,Tier 1,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 3,None,Tier 0,Tier 0,None,Tier 0,None,None,None,Tier 1,None,None,None,113,True,False,3
Horrorage,SuperDense,None,None,Tier 0,None,Tier 0,None,Tier 0,None,None,None,None,None,Tier 0,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 3,None,None,None,Tier 1,None,88,False,False,5
Horrorage,Little Legend,Tier 1,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 1,Tier 2,None,Tier 0,None,Tier 1,None,None,None,42,False,False,7
Horrorage,Trade Sector,Tier 0,Tier 2,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 0,None,None,None,Tier 1,None,None,None,Tier 1,133,True,False,3
Horrorage,Galactic Armory,None,None,None,None,Tier 0,Tier 2,None,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,None,Tier 1,None,None,None,Tier 2,None,None,70,False,False,7
Horrorage,Galactic Armory,Tier 0,None,None,None,None,Tier 0,Tier 0,None,None,None,None,Tier 1,None,Tier 1,Tier 2,Tier 1,None,Tier 0,None,None,None,Tier 1,Tier 0,None,67,False,False,8
Horrorage,Little Legend,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,Tier 0,None,75,False,False,5
Horrorage,Plunder Planet,Tier 0,Tier 2,Tier 0,Tier 1,None,Tier 1,None,None,None,None,None,None,None,Tier 0,Tier 0,Tier 0,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 0,189,True,True,1
Horrorage,SuperDense,Tier 0,None,Tier 0,None,None,None,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 4,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,77,False,False,5
Windrunner3,Plunder Planet,Tier 0,None,Tier 1,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,None,None,Tier 2,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,145,True,False,2
Windrunner3,Plunder Planet,Tier 0,None,Tier 1,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,None,None,Tier 2,Tier 0,Tier 1,None,Tier 1,None,Tier 1,None,102,True,False,3
Windrunner3,Galactic Armory,Tier 0,None,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,None,None,Tier 1,None,None,Tier 2,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,120,True,False,4
Windrunner3,Treasure Trove,Tier 0,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 1,None,None,Tier 2,Tier 1,Tier 1,Tier 0,Tier 1,None,Tier 1,None,225,True,True,1
Windrunner3,Little Legend,None,Tier 0,Tier 1,None,None,None,Tier 0,None,None,None,None,None,Tier 0,Tier 1,None,None,Tier 1,Tier 1,Tier 2,Tier 1,None,None,Tier 1,None,186,True,False,2
Windrunner3,Plunder Planet,Tier 0,None,Tier 0,None,None,None,None,None,None,None,None,None,Tier 0,None,None,None,Tier 1,Tier 1,Tier 1,None,None,None,Tier 1,None,18,False,False,8
Windrunner3,Trade Sector,None,None,None,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 0,None,None,None,Tier 0,Tier 1,None,None,None,None,Tier 0,4,False,False,8
Windrunner3,Treasure Trove,Tier 0,None,Tier 1,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,None,None,Tier 2,Tier 0,Tier 1,None,Tier 1,None,Tier 1,None,107,True,False,4
Windrunner3,Salvage World,Tier 0,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 0,Tier 1,None,None,Tier 1,Tier 1,Tier 2,None,None,None,Tier 1,None,102,False,False,5
Windrunner3,Normal,Tier 0,None,Tier 1,Tier 1,None,None,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 2,Tier 1,Tier 2,None,Tier 1,None,None,None,205,True,True,1
Windrunner3,Galactic Armory,None,None,Tier 1,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 0,Tier 1,None,None,Tier 1,None,Tier 2,None,None,None,Tier 1,None,206,True,True,1
